"REF_DATE","GEO","DGUID","Sex","Age group","Disability","Labour force status","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","Ontario","2016A000235","Both sexes","15 to 24 years","Persons without disabilities","Age standardized participation rate","Percent","239","units ","0","v91876585","7.1.2.3.6","58.6","","","","1"
"2012","Ontario","2016A000235","Both sexes","15 to 24 years","Persons without disabilities","Employment Rate","Percent","239","units ","0","v91876586","7.1.2.3.7","48.1","","","","1"
"2012","Ontario","2016A000235","Both sexes","15 to 24 years","Persons without disabilities","Age standardized employment rate","Percent","239","units ","0","v91876587","7.1.2.3.8","48.1","","","","1"
"2012","Ontario","2016A000235","Both sexes","15 to 24 years","Persons without disabilities","Unemployment rate","Percent","239","units ","0","v91876588","7.1.2.3.9","18.0","","","","1"
"2012","Ontario","2016A000235","Both sexes","15 to 24 years","Persons without disabilities","Age standardized unemployment rate","Percent","239","units ","0","v91876589","7.1.2.3.10","18.0","","","","1"
"2012","Ontario","2016A000235","Both sexes","25 to 34 years","Total population","Total labour force","Number","223","units ","0","v91876590","7.1.3.1.1","1776670","","","","0"
"2012","Ontario","2016A000235","Both sexes","25 to 34 years","Total population","Employed","Number","223","units ","0","v91876591","7.1.3.1.2","1396840","","","","0"
"2012","Ontario","2016A000235","Both sexes","25 to 34 years","Total population","Unemployed","Number","223","units ","0","v91876592","7.1.3.1.3","103650","","","","0"
"2012","Ontario","2016A000235","Both sexes","25 to 34 years","Total population","Not in labour force","Number","223","units ","0","v91876593","7.1.3.1.4","274250","","","","0"
"2012","Ontario","2016A000235","Both sexes","25 to 34 years","Total population","Participation rate","Percent","239","units ","0","v91876594","7.1.3.1.5","84.5","","","","1"
"2012","Ontario","2016A000235","Both sexes","25 to 34 years","Total population","Age standardized participation rate","Percent","239","units ","0","v91876595","7.1.3.1.6","84.5","","","","1"
"2012","Ontario","2016A000235","Both sexes","25 to 34 years","Total population","Employment Rate","Percent","239","units ","0","v91876596","7.1.3.1.7","78.7","","","","1"
"2012","Ontario","2016A000235","Both sexes","25 to 34 years","Total population","Age standardized employment rate","Percent","239","units ","0","v91876597","7.1.3.1.8","78.7","","","","1"
"2012","Ontario","2016A000235","Both sexes","25 to 34 years","Total population","Unemployment rate","Percent","239","units ","0","v91876598","7.1.3.1.9","6.9","","","","1"
"2012","Ontario","2016A000235","Both sexes","25 to 34 years","Total population","Age standardized unemployment rate","Percent","239","units ","0","v91876599","7.1.3.1.10","6.9","","","","1"
"2012","Ontario","2016A000235","Both sexes","25 to 34 years","Persons with disabilities","Total labour force","Number","223","units ","0","v91876600","7.1.3.2.1","103160","","","","0"
"2012","Ontario","2016A000235","Both sexes","25 to 34 years","Persons with disabilities","Employed","Number","223","units ","0","v91876601","7.1.3.2.2","49480","","","","0"
"2012","Ontario","2016A000235","Both sexes","25 to 34 years","Persons with disabilities","Unemployed","Number","223","units ","0","v91876602","7.1.3.2.3","","F","","","0"
"2012","Ontario","2016A000235","Both sexes","25 to 34 years","Persons with disabilities","Not in labour force","Number","223","units ","0","v91876603","7.1.3.2.4","43630","","","","0"
"2012","Ontario","2016A000235","Both sexes","25 to 34 years","Persons with disabilities","Participation rate","Percent","239","units ","0","v91876604","7.1.3.2.5","57.0","","","","1"
"2012","Ontario","2016A000235","Both sexes","25 to 34 years","Persons with disabilities","Age standardized participation rate","Percent","239","units ","0","v91876605","7.1.3.2.6","57.0","","","","1"
"2012","Ontario","2016A000235","Both sexes","25 to 34 years","Persons with disabilities","Employment Rate","Percent","239","units ","0","v91876606","7.1.3.2.7","48.7","","","","1"
"2012","Ontario","2016A000235","Both sexes","25 to 34 years","Persons with disabilities","Age standardized employment rate","Percent","239","units ","0","v91876607","7.1.3.2.8","48.7","","","","1"
"2012","Ontario","2016A000235","Both sexes","25 to 34 years","Persons with disabilities","Unemployment rate","Percent","239","units ","0","v91876608","7.1.3.2.9","","F","","","1"
"2012","Ontario","2016A000235","Both sexes","25 to 34 years","Persons with disabilities","Age standardized unemployment rate","Percent","239","units ","0","v91876609","7.1.3.2.10","","F","","","1"
"2012","Ontario","2016A000235","Both sexes","25 to 34 years","Persons without disabilities","Total labour force","Number","223","units ","0","v91876610","7.1.3.3.1","1673510","","","","0"
"2012","Ontario","2016A000235","Both sexes","25 to 34 years","Persons without disabilities","Employed","Number","223","units ","0","v91876611","7.1.3.3.2","1347360","","","","0"
"2012","Ontario","2016A000235","Both sexes","25 to 34 years","Persons without disabilities","Unemployed","Number","223","units ","0","v91876612","7.1.3.3.3","95240","","","","0"
"2012","Ontario","2016A000235","Both sexes","25 to 34 years","Persons without disabilities","Not in labour force","Number","223","units ","0","v91876613","7.1.3.3.4","230620","","","","0"
"2012","Ontario","2016A000235","Both sexes","25 to 34 years","Persons without disabilities","Participation rate","Percent","239","units ","0","v91876614","7.1.3.3.5","86.2","","","","1"
"2012","Ontario","2016A000235","Both sexes","25 to 34 years","Persons without disabilities","Age standardized participation rate","Percent","239","units ","0","v91876615","7.1.3.3.6","86.2","","","","1"
"2012","Ontario","2016A000235","Both sexes","25 to 34 years","Persons without disabilities","Employment Rate","Percent","239","units ","0","v91876616","7.1.3.3.7","80.5","","","","1"
"2012","Ontario","2016A000235","Both sexes","25 to 34 years","Persons without disabilities","Age standardized employment rate","Percent","239","units ","0","v91876617","7.1.3.3.8","80.5","","","","1"
"2012","Ontario","2016A000235","Both sexes","25 to 34 years","Persons without disabilities","Unemployment rate","Percent","239","units ","0","v91876618","7.1.3.3.9","6.6","","","","1"
"2012","Ontario","2016A000235","Both sexes","25 to 34 years","Persons without disabilities","Age standardized unemployment rate","Percent","239","units ","0","v91876619","7.1.3.3.10","6.6","","","","1"
"2012","Ontario","2016A000235","Both sexes","35 to 44 years","Total population","Total labour force","Number","223","units ","0","v91876620","7.1.4.1.1","1823910","","","","0"
"2012","Ontario","2016A000235","Both sexes","35 to 44 years","Total population","Employed","Number","223","units ","0","v91876621","7.1.4.1.2","1459640","","","","0"
"2012","Ontario","2016A000235","Both sexes","35 to 44 years","Total population","Unemployed","Number","223","units ","0","v91876622","7.1.4.1.3","111000","","","","0"
"2012","Ontario","2016A000235","Both sexes","35 to 44 years","Total population","Not in labour force","Number","223","units ","0","v91876623","7.1.4.1.4","235740","","","","0"
"2012","Ontario","2016A000235","Both sexes","35 to 44 years","Total population","Participation rate","Percent","239","units ","0","v91876624","7.1.4.1.5","86.9","","","","1"
"2012","Ontario","2016A000235","Both sexes","35 to 44 years","Total population","Age standardized participation rate","Percent","239","units ","0","v91876625","7.1.4.1.6","86.9","","","","1"
"2012","Ontario","2016A000235","Both sexes","35 to 44 years","Total population","Employment Rate","Percent","239","units ","0","v91876626","7.1.4.1.7","80.8","","","","1"
"2012","Ontario","2016A000235","Both sexes","35 to 44 years","Total population","Age standardized employment rate","Percent","239","units ","0","v91876627","7.1.4.1.8","80.8","","","","1"
"2012","Ontario","2016A000235","Both sexes","35 to 44 years","Total population","Unemployment rate","Percent","239","units ","0","v91876628","7.1.4.1.9","7.1","","","","1"
"2012","Ontario","2016A000235","Both sexes","35 to 44 years","Total population","Age standardized unemployment rate","Percent","239","units ","0","v91876629","7.1.4.1.10","7.1","","","","1"
"2012","Ontario","2016A000235","Both sexes","35 to 44 years","Persons with disabilities","Total labour force","Number","223","units ","0","v91876630","7.1.4.2.1","174230","","","","0"
"2012","Ontario","2016A000235","Both sexes","35 to 44 years","Persons with disabilities","Employed","Number","223","units ","0","v91876631","7.1.4.2.2","83160","","","","0"
"2012","Ontario","2016A000235","Both sexes","35 to 44 years","Persons with disabilities","Unemployed","Number","223","units ","0","v91876632","7.1.4.2.3","","F","","","0"
"2012","Ontario","2016A000235","Both sexes","35 to 44 years","Persons with disabilities","Not in labour force","Number","223","units ","0","v91876633","7.1.4.2.4","48910","","","","0"
"2012","Ontario","2016A000235","Both sexes","35 to 44 years","Persons with disabilities","Participation rate","Percent","239","units ","0","v91876634","7.1.4.2.5","68.8","","","","1"
"2012","Ontario","2016A000235","Both sexes","35 to 44 years","Persons with disabilities","Age standardized participation rate","Percent","239","units ","0","v91876635","7.1.4.2.6","68.8","","","","1"
"2012","Ontario","2016A000235","Both sexes","35 to 44 years","Persons with disabilities","Employment Rate","Percent","239","units ","0","v91876636","7.1.4.2.7","53.1","","","","1"
"2012","Ontario","2016A000235","Both sexes","35 to 44 years","Persons with disabilities","Age standardized employment rate","Percent","239","units ","0","v91876637","7.1.4.2.8","53.1","","","","1"
"2012","Ontario","2016A000235","Both sexes","35 to 44 years","Persons with disabilities","Unemployment rate","Percent","239","units ","0","v91876638","7.1.4.2.9","","F","","","1"
"2012","Ontario","2016A000235","Both sexes","35 to 44 years","Persons with disabilities","Age standardized unemployment rate","Percent","239","units ","0","v91876639","7.1.4.2.10","","F","","","1"
"2012","Ontario","2016A000235","Both sexes","35 to 44 years","Persons without disabilities","Total labour force","Number","223","units ","0","v91876640","7.1.4.3.1","1649680","","","","0"
"2012","Ontario","2016A000235","Both sexes","35 to 44 years","Persons without disabilities","Employed","Number","223","units ","0","v91876641","7.1.4.3.2","1376490","","","","0"
"2012","Ontario","2016A000235","Both sexes","35 to 44 years","Persons without disabilities","Unemployed","Number","223","units ","0","v91876642","7.1.4.3.3","86360","","","","0"
"2012","Ontario","2016A000235","Both sexes","35 to 44 years","Persons without disabilities","Not in labour force","Number","223","units ","0","v91876643","7.1.4.3.4","186830","","","","0"
"2012","Ontario","2016A000235","Both sexes","35 to 44 years","Persons without disabilities","Participation rate","Percent","239","units ","0","v91876644","7.1.4.3.5","88.7","","","","1"
"2012","Ontario","2016A000235","Both sexes","35 to 44 years","Persons without disabilities","Age standardized participation rate","Percent","239","units ","0","v91876645","7.1.4.3.6","88.7","","","","1"
"2012","Ontario","2016A000235","Both sexes","35 to 44 years","Persons without disabilities","Employment Rate","Percent","239","units ","0","v91876646","7.1.4.3.7","83.4","","","","1"
"2012","Ontario","2016A000235","Both sexes","35 to 44 years","Persons without disabilities","Age standardized employment rate","Percent","239","units ","0","v91876647","7.1.4.3.8","83.4","","","","1"
"2012","Ontario","2016A000235","Both sexes","35 to 44 years","Persons without disabilities","Unemployment rate","Percent","239","units ","0","v91876648","7.1.4.3.9","5.9","","","","1"
"2012","Ontario","2016A000235","Both sexes","35 to 44 years","Persons without disabilities","Age standardized unemployment rate","Percent","239","units ","0","v91876649","7.1.4.3.10","5.9","","","","1"
"2012","Ontario","2016A000235","Both sexes","45 to 54 years","Total population","Total labour force","Number","223","units ","0","v91876650","7.1.5.1.1","2077760","","","","0"
"2012","Ontario","2016A000235","Both sexes","45 to 54 years","Total population","Employed","Number","223","units ","0","v91876651","7.1.5.1.2","1628500","","","","0"
"2012","Ontario","2016A000235","Both sexes","45 to 54 years","Total population","Unemployed","Number","223","units ","0","v91876652","7.1.5.1.3","102980","","","","0"
"2012","Ontario","2016A000235","Both sexes","45 to 54 years","Total population","Not in labour force","Number","223","units ","0","v91876653","7.1.5.1.4","328290","","","","0"
"2012","Ontario","2016A000235","Both sexes","45 to 54 years","Total population","Participation rate","Percent","239","units ","0","v91876654","7.1.5.1.5","84.1","","","","1"
"2012","Ontario","2016A000235","Both sexes","45 to 54 years","Total population","Age standardized participation rate","Percent","239","units ","0","v91876655","7.1.5.1.6","84.1","","","","1"
"2012","Ontario","2016A000235","Both sexes","45 to 54 years","Total population","Employment Rate","Percent","239","units ","0","v91876656","7.1.5.1.7","79.1","","","","1"
"2012","Ontario","2016A000235","Both sexes","45 to 54 years","Total population","Age standardized employment rate","Percent","239","units ","0","v91876657","7.1.5.1.8","79.1","","","","1"
"2012","Ontario","2016A000235","Both sexes","45 to 54 years","Total population","Unemployment rate","Percent","239","units ","0","v91876658","7.1.5.1.9","5.9","","","","1"
"2012","Ontario","2016A000235","Both sexes","45 to 54 years","Total population","Age standardized unemployment rate","Percent","239","units ","0","v91876659","7.1.5.1.10","5.9","","","","1"
"2012","Ontario","2016A000235","Both sexes","45 to 54 years","Persons with disabilities","Total labour force","Number","223","units ","0","v91876660","7.1.5.2.1","295510","","","","0"
"2012","Ontario","2016A000235","Both sexes","45 to 54 years","Persons with disabilities","Employed","Number","223","units ","0","v91876661","7.1.5.2.2","147400","","","","0"
"2012","Ontario","2016A000235","Both sexes","45 to 54 years","Persons with disabilities","Unemployed","Number","223","units ","0","v91876662","7.1.5.2.3","13130","E","","","0"
"2012","Ontario","2016A000235","Both sexes","45 to 54 years","Persons with disabilities","Not in labour force","Number","223","units ","0","v91876663","7.1.5.2.4","116980","","","","0"
"2012","Ontario","2016A000235","Both sexes","45 to 54 years","Persons with disabilities","Participation rate","Percent","239","units ","0","v91876664","7.1.5.2.5","57.9","","","","1"
"2012","Ontario","2016A000235","Both sexes","45 to 54 years","Persons with disabilities","Age standardized participation rate","Percent","239","units ","0","v91876665","7.1.5.2.6","57.8","","","","1"
"2012","Ontario","2016A000235","Both sexes","45 to 54 years","Persons with disabilities","Employment Rate","Percent","239","units ","0","v91876666","7.1.5.2.7","53.1","","","","1"
"2012","Ontario","2016A000235","Both sexes","45 to 54 years","Persons with disabilities","Age standardized employment rate","Percent","239","units ","0","v91876667","7.1.5.2.8","53.1","","","","1"
"2012","Ontario","2016A000235","Both sexes","45 to 54 years","Persons with disabilities","Unemployment rate","Percent","239","units ","0","v91876668","7.1.5.2.9","8.2","E","","","1"
"2012","Ontario","2016A000235","Both sexes","45 to 54 years","Persons with disabilities","Age standardized unemployment rate","Percent","239","units ","0","v91876669","7.1.5.2.10","8.2","E","","","1"
"2012","Ontario","2016A000235","Both sexes","45 to 54 years","Persons without disabilities","Total labour force","Number","223","units ","0","v91876670","7.1.5.3.1","1782250","","","","0"
"2012","Ontario","2016A000235","Both sexes","45 to 54 years","Persons without disabilities","Employed","Number","223","units ","0","v91876671","7.1.5.3.2","1481090","","","","0"
"2012","Ontario","2016A000235","Both sexes","45 to 54 years","Persons without disabilities","Unemployed","Number","223","units ","0","v91876672","7.1.5.3.3","89840","","","","0"
"2012","Ontario","2016A000235","Both sexes","45 to 54 years","Persons without disabilities","Not in labour force","Number","223","units ","0","v91876673","7.1.5.3.4","211310","","","","0"
"2012","Ontario","2016A000235","Both sexes","45 to 54 years","Persons without disabilities","Participation rate","Percent","239","units ","0","v91876674","7.1.5.3.5","88.1","","","","1"
"2012","Ontario","2016A000235","Both sexes","45 to 54 years","Persons without disabilities","Age standardized participation rate","Percent","239","units ","0","v91876675","7.1.5.3.6","88.1","","","","1"
"2012","Ontario","2016A000235","Both sexes","45 to 54 years","Persons without disabilities","Employment Rate","Percent","239","units ","0","v91876676","7.1.5.3.7","83.1","","","","1"
"2012","Ontario","2016A000235","Both sexes","45 to 54 years","Persons without disabilities","Age standardized employment rate","Percent","239","units ","0","v91876677","7.1.5.3.8","83.1","","","","1"
"2012","Ontario","2016A000235","Both sexes","45 to 54 years","Persons without disabilities","Unemployment rate","Percent","239","units ","0","v91876678","7.1.5.3.9","5.7","","","","1"
"2012","Ontario","2016A000235","Both sexes","45 to 54 years","Persons without disabilities","Age standardized unemployment rate","Percent","239","units ","0","v91876679","7.1.5.3.10","5.7","","","","1"
"2012","Ontario","2016A000235","Both sexes","55 to 64 years","Total population","Total labour force","Number","223","units ","0","v91876680","7.1.6.1.1","1605420","","","","0"
"2012","Ontario","2016A000235","Both sexes","55 to 64 years","Total population","Employed","Number","223","units ","0","v91876681","7.1.6.1.2","960000","","","","0"
"2012","Ontario","2016A000235","Both sexes","55 to 64 years","Total population","Unemployed","Number","223","units ","0","v91876682","7.1.6.1.3","54570","","","","0"
"2012","Ontario","2016A000235","Both sexes","55 to 64 years","Total population","Not in labour force","Number","223","units ","0","v91876683","7.1.6.1.4","550300","","","","0"
"2012","Ontario","2016A000235","Both sexes","55 to 64 years","Total population","Participation rate","Percent","239","units ","0","v91876684","7.1.6.1.5","64.8","","","","1"
"2012","Ontario","2016A000235","Both sexes","55 to 64 years","Total population","Age standardized participation rate","Percent","239","units ","0","v91876685","7.1.6.1.6","64.8","","","","1"
"2012","Ontario","2016A000235","Both sexes","55 to 64 years","Total population","Employment Rate","Percent","239","units ","0","v91876686","7.1.6.1.7","61.3","","","","1"
"2012","Ontario","2016A000235","Both sexes","55 to 64 years","Total population","Age standardized employment rate","Percent","239","units ","0","v91876687","7.1.6.1.8","61.3","","","","1"
"2012","Ontario","2016A000235","Both sexes","55 to 64 years","Total population","Unemployment rate","Percent","239","units ","0","v91876688","7.1.6.1.9","5.4","","","","1"
"2012","Ontario","2016A000235","Both sexes","55 to 64 years","Total population","Age standardized unemployment rate","Percent","239","units ","0","v91876689","7.1.6.1.10","5.4","","","","1"
"2012","Ontario","2016A000235","Both sexes","55 to 64 years","Persons with disabilities","Total labour force","Number","223","units ","0","v91876690","7.1.6.2.1","374490","","","","0"
"2012","Ontario","2016A000235","Both sexes","55 to 64 years","Persons with disabilities","Employed","Number","223","units ","0","v91876691","7.1.6.2.2","130100","","","","0"
"2012","Ontario","2016A000235","Both sexes","55 to 64 years","Persons with disabilities","Unemployed","Number","223","units ","0","v91876692","7.1.6.2.3","12510","E","","","0"
"2012","Ontario","2016A000235","Both sexes","55 to 64 years","Persons with disabilities","Not in labour force","Number","223","units ","0","v91876693","7.1.6.2.4","191910","","","","0"
"2012","Ontario","2016A000235","Both sexes","55 to 64 years","Persons with disabilities","Participation rate","Percent","239","units ","0","v91876694","7.1.6.2.5","42.6","","","","1"
"2012","Ontario","2016A000235","Both sexes","55 to 64 years","Persons with disabilities","Age standardized participation rate","Percent","239","units ","0","v91876695","7.1.6.2.6","42.6","","","","1"
"2012","Ontario","2016A000235","Both sexes","55 to 64 years","Persons with disabilities","Employment Rate","Percent","239","units ","0","v91876696","7.1.6.2.7","38.9","","","","1"
"2012","Ontario","2016A000235","Both sexes","55 to 64 years","Persons with disabilities","Age standardized employment rate","Percent","239","units ","0","v91876697","7.1.6.2.8","38.9","","","","1"
"2012","Ontario","2016A000235","Both sexes","55 to 64 years","Persons with disabilities","Unemployment rate","Percent","239","units ","0","v91876698","7.1.6.2.9","8.8","E","","","1"
"2012","Ontario","2016A000235","Both sexes","55 to 64 years","Persons with disabilities","Age standardized unemployment rate","Percent","239","units ","0","v91876699","7.1.6.2.10","8.8","E","","","1"
"2012","Ontario","2016A000235","Both sexes","55 to 64 years","Persons without disabilities","Total labour force","Number","223","units ","0","v91876700","7.1.6.3.1","1230930","","","","0"
"2012","Ontario","2016A000235","Both sexes","55 to 64 years","Persons without disabilities","Employed","Number","223","units ","0","v91876701","7.1.6.3.2","829900","","","","0"
"2012","Ontario","2016A000235","Both sexes","55 to 64 years","Persons without disabilities","Unemployed","Number","223","units ","0","v91876702","7.1.6.3.3","42060","","","","0"
"2012","Ontario","2016A000235","Both sexes","55 to 64 years","Persons without disabilities","Not in labour force","Number","223","units ","0","v91876703","7.1.6.3.4","358400","","","","0"
"2012","Ontario","2016A000235","Both sexes","55 to 64 years","Persons without disabilities","Participation rate","Percent","239","units ","0","v91876704","7.1.6.3.5","70.9","","","","1"
"2012","Ontario","2016A000235","Both sexes","55 to 64 years","Persons without disabilities","Age standardized participation rate","Percent","239","units ","0","v91876705","7.1.6.3.6","70.9","","","","1"
"2012","Ontario","2016A000235","Both sexes","55 to 64 years","Persons without disabilities","Employment Rate","Percent","239","units ","0","v91876706","7.1.6.3.7","67.5","","","","1"
"2012","Ontario","2016A000235","Both sexes","55 to 64 years","Persons without disabilities","Age standardized employment rate","Percent","239","units ","0","v91876707","7.1.6.3.8","67.5","","","","1"
"2012","Ontario","2016A000235","Both sexes","55 to 64 years","Persons without disabilities","Unemployment rate","Percent","239","units ","0","v91876708","7.1.6.3.9","4.8","","","","1"
"2012","Ontario","2016A000235","Both sexes","55 to 64 years","Persons without disabilities","Age standardized unemployment rate","Percent","239","units ","0","v91876709","7.1.6.3.10","4.8","","","","1"
"2012","Ontario","2016A000235","Males","Total, 15 to 64 years","Total population","Total labour force","Number","223","units ","0","v91876710","7.2.1.1.1","4501260","","","","0"
"2012","Ontario","2016A000235","Males","Total, 15 to 64 years","Total population","Employed","Number","223","units ","0","v91876711","7.2.1.1.2","3257650","","","","0"
"2012","Ontario","2016A000235","Males","Total, 15 to 64 years","Total population","Unemployed","Number","223","units ","0","v91876712","7.2.1.1.3","296670","","","","0"
"2012","Ontario","2016A000235","Males","Total, 15 to 64 years","Total population","Not in labour force","Number","223","units ","0","v91876713","7.2.1.1.4","913480","","","","0"
"2012","Ontario","2016A000235","Males","Total, 15 to 64 years","Total population","Participation rate","Percent","239","units ","0","v91876714","7.2.1.1.5","79.6","","","","1"
"2012","Ontario","2016A000235","Males","Total, 15 to 64 years","Total population","Age standardized participation rate","Percent","239","units ","0","v91876715","7.2.1.1.6","79.6","","","","1"
"2012","Ontario","2016A000235","Males","Total, 15 to 64 years","Total population","Employment Rate","Percent","239","units ","0","v91876716","7.2.1.1.7","72.9","","","","1"
"2012","Ontario","2016A000235","Males","Total, 15 to 64 years","Total population","Age standardized employment rate","Percent","239","units ","0","v91876717","7.2.1.1.8","73.1","","","","1"
"2012","Ontario","2016A000235","Males","Total, 15 to 64 years","Total population","Unemployment rate","Percent","239","units ","0","v91876718","7.2.1.1.9","8.3","","","","1"
"2012","Ontario","2016A000235","Males","Total, 15 to 64 years","Total population","Age standardized unemployment rate","Percent","239","units ","0","v91876719","7.2.1.1.10","9.0","","","","1"
"2012","Ontario","2016A000235","Males","Total, 15 to 64 years","Persons with disabilities","Total labour force","Number","223","units ","0","v91876720","7.2.1.2.1","487850","","","","0"
"2012","Ontario","2016A000235","Males","Total, 15 to 64 years","Persons with disabilities","Employed","Number","223","units ","0","v91876721","7.2.1.2.2","218140","","","","0"
"2012","Ontario","2016A000235","Males","Total, 15 to 64 years","Persons with disabilities","Unemployed","Number","223","units ","0","v91876722","7.2.1.2.3","24640","E","","","0"
"2012","Ontario","2016A000235","Males","Total, 15 to 64 years","Persons with disabilities","Not in labour force","Number","223","units ","0","v91876723","7.2.1.2.4","211890","","","","0"
"2012","Ontario","2016A000235","Males","Total, 15 to 64 years","Persons with disabilities","Participation rate","Percent","239","units ","0","v91876724","7.2.1.2.5","53.4","","","","1"
"2012","Ontario","2016A000235","Males","Total, 15 to 64 years","Persons with disabilities","Age standardized participation rate","Percent","239","units ","0","v91876725","7.2.1.2.6","51.9","","","","1"
"2012","Ontario","2016A000235","Males","Total, 15 to 64 years","Persons with disabilities","Employment Rate","Percent","239","units ","0","v91876726","7.2.1.2.7","48.0","","","","1"
"2012","Ontario","2016A000235","Males","Total, 15 to 64 years","Persons with disabilities","Age standardized employment rate","Percent","239","units ","0","v91876727","7.2.1.2.8","46.2","","","","1"
"2012","Ontario","2016A000235","Males","Total, 15 to 64 years","Persons with disabilities","Unemployment rate","Percent","239","units ","0","v91876728","7.2.1.2.9","10.1","E","","","1"
"2012","Ontario","2016A000235","Males","Total, 15 to 64 years","Persons with disabilities","Age standardized unemployment rate","Percent","239","units ","0","v91876729","7.2.1.2.10","12.1","E","","","1"
"2012","Ontario","2016A000235","Males","Total, 15 to 64 years","Persons without disabilities","Total labour force","Number","223","units ","0","v91876730","7.2.1.3.1","4013410","","","","0"
"2012","Ontario","2016A000235","Males","Total, 15 to 64 years","Persons without disabilities","Employed","Number","223","units ","0","v91876731","7.2.1.3.2","3039500","","","","0"
"2012","Ontario","2016A000235","Males","Total, 15 to 64 years","Persons without disabilities","Unemployed","Number","223","units ","0","v91876732","7.2.1.3.3","272040","","","","0"
"2012","Ontario","2016A000235","Males","Total, 15 to 64 years","Persons without disabilities","Not in labour force","Number","223","units ","0","v91876733","7.2.1.3.4","701580","","","","0"
"2012","Ontario","2016A000235","Males","Total, 15 to 64 years","Persons without disabilities","Participation rate","Percent","239","units ","0","v91876734","7.2.1.3.5","82.5","","","","1"
"2012","Ontario","2016A000235","Males","Total, 15 to 64 years","Persons without disabilities","Age standardized participation rate","Percent","239","units ","0","v91876735","7.2.1.3.6","82.7","","","","1"
"2012","Ontario","2016A000235","Males","Total, 15 to 64 years","Persons without disabilities","Employment Rate","Percent","239","units ","0","v91876736","7.2.1.3.7","75.7","","","","1"
"2012","Ontario","2016A000235","Males","Total, 15 to 64 years","Persons without disabilities","Age standardized employment rate","Percent","239","units ","0","v91876737","7.2.1.3.8","76.1","","","","1"
"2012","Ontario","2016A000235","Males","Total, 15 to 64 years","Persons without disabilities","Unemployment rate","Percent","239","units ","0","v91876738","7.2.1.3.9","8.2","","","","1"
"2012","Ontario","2016A000235","Males","Total, 15 to 64 years","Persons without disabilities","Age standardized unemployment rate","Percent","239","units ","0","v91876739","7.2.1.3.10","8.8","","","","1"
"2012","Ontario","2016A000235","Males","15 to 24 years","Total population","Total labour force","Number","223","units ","0","v91876740","7.2.2.1.1","908800","","","","0"
"2012","Ontario","2016A000235","Males","15 to 24 years","Total population","Employed","Number","223","units ","0","v91876741","7.2.2.1.2","410980","","","","0"
"2012","Ontario","2016A000235","Males","15 to 24 years","Total population","Unemployed","Number","223","units ","0","v91876742","7.2.2.1.3","112420","","","","0"
"2012","Ontario","2016A000235","Males","15 to 24 years","Total population","Not in labour force","Number","223","units ","0","v91876743","7.2.2.1.4","381940","","","","0"
"2012","Ontario","2016A000235","Males","15 to 24 years","Total population","Participation rate","Percent","239","units ","0","v91876744","7.2.2.1.5","57.8","","","","1"
"2012","Ontario","2016A000235","Males","15 to 24 years","Total population","Age standardized participation rate","Percent","239","units ","0","v91876745","7.2.2.1.6","57.8","","","","1"
"2012","Ontario","2016A000235","Males","15 to 24 years","Total population","Employment Rate","Percent","239","units ","0","v91876746","7.2.2.1.7","45.4","","","","1"
"2012","Ontario","2016A000235","Males","15 to 24 years","Total population","Age standardized employment rate","Percent","239","units ","0","v91876747","7.2.2.1.8","45.4","","","","1"
"2012","Ontario","2016A000235","Males","15 to 24 years","Total population","Unemployment rate","Percent","239","units ","0","v91876748","7.2.2.1.9","21.5","","","","1"
"2012","Ontario","2016A000235","Males","15 to 24 years","Total population","Age standardized unemployment rate","Percent","239","units ","0","v91876749","7.2.2.1.10","21.5","","","","1"
"2012","Ontario","2016A000235","Males","15 to 24 years","Persons with disabilities","Total labour force","Number","223","units ","0","v91876750","7.2.2.2.1","47750","","","","0"
"2012","Ontario","2016A000235","Males","15 to 24 years","Persons with disabilities","Employed","Number","223","units ","0","v91876751","7.2.2.2.2","10670","E","","","0"
"2012","Ontario","2016A000235","Males","15 to 24 years","Persons with disabilities","Unemployed","Number","223","units ","0","v91876752","7.2.2.2.3","","F","","","0"
"2012","Ontario","2016A000235","Males","15 to 24 years","Persons with disabilities","Not in labour force","Number","223","units ","0","v91876753","7.2.2.2.4","30480","E","","","0"
"2012","Ontario","2016A000235","Males","15 to 24 years","Persons with disabilities","Participation rate","Percent","239","units ","0","v91876754","7.2.2.2.5","31.2","E","","","1"
"2012","Ontario","2016A000235","Males","15 to 24 years","Persons with disabilities","Age standardized participation rate","Percent","239","units ","0","v91876755","7.2.2.2.6","31.2","E","","","1"
"2012","Ontario","2016A000235","Males","15 to 24 years","Persons with disabilities","Employment Rate","Percent","239","units ","0","v91876756","7.2.2.2.7","24.1","E","","","1"
"2012","Ontario","2016A000235","Males","15 to 24 years","Persons with disabilities","Age standardized employment rate","Percent","239","units ","0","v91876757","7.2.2.2.8","24.1","E","","","1"
"2012","Ontario","2016A000235","Males","15 to 24 years","Persons with disabilities","Unemployment rate","Percent","239","units ","0","v91876758","7.2.2.2.9","22.7","E","","","1"
"2012","Ontario","2016A000235","Males","15 to 24 years","Persons with disabilities","Age standardized unemployment rate","Percent","239","units ","0","v91876759","7.2.2.2.10","22.7","E","","","1"
